http://asciicasts.com/episodes/272-markdown-with-redcarpet,Redcarpet,,2011-08-22 15:38:28.22569,2011-09-22 02:09:50.270581
http://stackoverflow.com/questions/2838117/how-do-i-test-an-image-alt-value-using-capybara,Capybara,,2011-06-18 04:50:51.051653,2011-09-22 02:09:49.979206
http://spyrestudios.com/setting-up-a-rails-development-system-on-mac-osx-snow-leopard/,Ruby on Rails,,2011-06-18 04:50:27.127243,2011-09-22 02:09:50.322033
http://jqapi.com/,jquery,,2011-08-08 01:16:48.389008,2011-09-22 02:09:50.133591
http://rubular.com/,Regular Expressions,,2011-10-03 17:45:15.073536,2011-10-03 17:45:15.122686
http://www.rubyinside.com/21-ruby-tricks-902.html,Ruby,,2011-06-18 04:50:18.682271,2011-09-22 02:09:50.290856
http://www.ruby-doc.org/core/Array.html,Arrays,,"2011-10-08 23:43:00.518115","2011-10-08 23:43:00.542996"
http://net.tutsplus.com/tutorials/html-css-techniques/quick-tip-html5-features-you-should-be-using-right-now/,HTML,,"2011-10-09 02:47:17.401492","2011-10-09 02:47:17.420079"
http://www.cssbasics.com/introduction-to-css/,CSS,,"2011-10-09 02:47:36.103719","2011-10-09 02:47:36.768274"
http://css-tricks.com/video-screencasts/57-using-css3/,CSS,,"2011-10-09 02:47:36.103719","2011-10-09 02:47:36.768274"
http://www.alistapart.com/articles/css-positioning-101/,CSS,,"2011-10-09 02:47:36.103719","2011-10-09 02:47:36.768274"
http://jqfundamentals.com/book/index.html,jQuery,,"2011-10-10 20:04:36.903111","2011-10-10 20:04:55.405543"
http://net.tutsplus.com/tutorials/tools-and-tips/essential-textmate-shortcuts-tips-and-techniques/,Textmate,,"2011-10-10 20:05:43.713353","2011-10-10 20:05:51.866881"
http://www.ruby-doc.org/core-1.9.2/Enumerable.html,Arrays,,"2011-10-08 23:43:00.518115","2011-10-08 23:43:00.542996"
http://stackoverflow.com/questions/5019889/drop-down-menu-with-value-from-another-model,"Ruby on Rails",,"2011-10-14 14:19:10.075362","2011-10-14 14:19:10.089697"
